"year","state_fips","acs_employment_status_other_race_male_16_64_in_labor_force_estimate","acs_employment_status_other_race_male_16_64_in_labor_force_armed_forces_estimate","acs_employment_status_other_race_male_16_64_in_labor_force_civilian_estimate","acs_employment_status_other_race_male_16_64_in_labor_force_civilian_employed_estimate","acs_employment_status_other_race_male_16_64_in_labor_force_civilian_unemployed_estimate","acs_employment_status_other_race_male_16_64_not_in_labor_force_estimate","acs_employment_status_other_race_male_65_plus_in_labor_force_estimate","acs_employment_status_other_race_male_65_plus_in_labor_force_employed_estimate","acs_employment_status_other_race_male_65_plus_in_labor_force_unemployed_estimate","acs_employment_status_other_race_male_65_plus_not_in_labor_force_estimate","acs_employment_status_other_race_female_16_64_in_labor_force_estimate","acs_employment_status_other_race_female_16_64_in_labor_force_armed_forces_estimate","acs_employment_status_other_race_female_16_64_in_labor_force_civilian_estimate","acs_employment_status_other_race_female_16_64_in_labor_force_civilian_employed_estimate","acs_employment_status_other_race_female_16_64_in_labor_force_civilian_unemployed_estimate","acs_employment_status_other_race_female_16_64_not_in_labor_force_estimate","acs_employment_status_other_race_female_65_plus_in_labor_force_estimate","acs_employment_status_other_race_female_65_plus_in_labor_force_employed_estimate","acs_employment_status_other_race_female_65_plus_in_labor_force_unemployed_estimate","acs_employment_status_other_race_female_65_plus_not_in_labor_force_estimate","acs_employment_status_other_race_male_16_64_in_labor_force_moe","acs_employment_status_other_race_male_16_64_in_labor_force_armed_forces_moe","acs_employment_status_other_race_male_16_64_in_labor_force_civilian_moe","acs_employment_status_other_race_male_16_64_in_labor_force_civilian_employed_moe","acs_employment_status_other_race_male_16_64_in_labor_force_civilian_unemployed_moe","acs_employment_status_other_race_male_16_64_not_in_labor_force_moe","acs_employment_status_other_race_male_65_plus_in_labor_force_moe","acs_employment_status_other_race_male_65_plus_in_labor_force_employed_moe","acs_employment_status_other_race_male_65_plus_in_labor_force_unemployed_moe","acs_employment_status_other_race_male_65_plus_not_in_labor_force_moe","acs_employment_status_other_race_female_16_64_in_labor_force_moe","acs_employment_status_other_race_female_16_64_in_labor_force_armed_forces_moe","acs_employment_status_other_race_female_16_64_in_labor_force_civilian_moe","acs_employment_status_other_race_female_16_64_in_labor_force_civilian_employed_moe","acs_employment_status_other_race_female_16_64_in_labor_force_civilian_unemployed_moe","acs_employment_status_other_race_female_16_64_not_in_labor_force_moe","acs_employment_status_other_race_female_65_plus_in_labor_force_moe","acs_employment_status_other_race_female_65_plus_in_labor_force_employed_moe","acs_employment_status_other_race_female_65_plus_in_labor_force_unemployed_moe","acs_employment_status_other_race_female_65_plus_not_in_labor_force_moe"
2018,"41",40029,11,40018,37991,2027,7728,441,415,26,1667,27913,0,27913,25296,2617,11841,248,248,0,1794,1673,16,1672,1620,323,699,158,158,25,274,1222,28,1222,1076,420,976,117,117,28,311
2018,"42",65126,28,65098,58679,6419,25589,749,666,83,4449,54485,9,54476,47897,6579,30820,689,571,118,5944,1868,29,1865,1708,649,1434,219,203,83,416,1952,15,1954,1814,677,1462,162,145,99,559
2018,"44",15420,26,15394,13780,1614,5120,339,339,0,1134,13676,0,13676,12154,1522,5922,213,213,0,1789,1112,27,1118,1064,348,551,137,137,30,228,856,30,856,879,299,618,106,106,30,289
2018,"45",24294,320,23974,22913,1061,5042,411,403,8,622,13282,100,13182,12060,1122,9211,108,106,2,968,1306,161,1277,1262,280,671,191,190,12,169,1019,95,1024,960,240,796,55,54,4,250
2018,"46",2205,32,2173,2131,42,377,35,35,0,33,1237,22,1215,1198,17,716,37,37,0,65,375,31,376,377,32,114,46,46,22,25,242,30,241,242,20,208,41,41,22,40
2018,"47",27493,382,27111,26103,1008,3992,353,353,0,501,14525,36,14489,13141,1348,10008,180,180,0,825,1437,196,1425,1419,251,480,144,144,29,164,920,39,922,871,260,833,91,91,29,194
2018,"48",473324,2368,470956,449063,21893,99742,10424,9980,444,33519,318644,502,318142,297248,20894,191035,7228,7014,214,46704,7088,355,7029,6660,1262,2635,711,679,162,1379,5423,136,5414,5280,1179,4114,544,538,98,1563
2018,"49",46188,89,46099,44147,1952,7964,659,656,3,1583,32031,6,32025,30222,1803,16429,551,551,0,1795,1585,75,1601,1593,419,714,178,178,6,247,1459,9,1460,1361,345,968,173,173,27,240
2018,"50",582,22,560,541,19,165,31,31,0,19,585,0,585,505,80,320,39,39,0,27,128,11,128,131,19,79,38,38,22,18,164,22,164,152,49,101,37,37,22,17
2018,"51",68037,1796,66241,63677,2564,9462,1220,1192,28,1396,46956,775,46181,42963,3218,19739,559,547,12,2866,2732,287,2718,2625,460,785,285,286,28,241,1775,177,1724,1629,514,1162,166,164,15,385
2018,"53",94983,1423,93560,88522,5038,16656,1500,1438,62,3350,61952,335,61617,56777,4840,32985,957,927,30,4421,2424,276,2410,2338,607,1049,249,244,38,405,1987,153,1957,1935,508,1497,195,195,35,396
2018,"54",1758,23,1735,1628,107,1283,25,25,0,63,1075,0,1075,976,99,903,22,22,0,190,347,37,338,332,75,339,26,26,27,53,272,27,272,253,66,311,39,39,27,110
2018,"55",33671,3,33668,31836,1832,6669,486,481,5,1270,23642,8,23634,22073,1561,11550,214,214,0,1382,1323,7,1322,1279,330,577,129,128,6,222,944,10,942,935,272,691,103,103,20,204
2018,"56",2743,19,2724,2466,258,544,64,64,0,248,2121,4,2117,2074,43,802,30,30,0,226,394,24,391,366,132,286,37,37,28,92,398,9,398,401,42,198,27,27,28,81
2019,"01",19577,106,19471,18677,794,3494,140,140,0,719,10268,0,10268,9461,807,8603,101,101,0,1207,1111,78,1101,1098,249,541,87,87,28,239,927,28,927,865,258,761,73,73,28,315
2019,"02",3918,512,3406,3072,334,639,71,71,0,195,2967,58,2909,2821,88,866,121,121,0,143,572,188,540,517,269,191,42,42,22,93,523,55,526,517,71,284,88,88,22,79
2019,"04",128910,1207,127703,120143,7560,35270,2355,2180,175,9354,100086,172,99914,92391,7523,53885,1932,1834,98,12446,3466,295,3465,3398,581,1674,297,284,103,737,2760,90,2778,2851,667,2034,304,296,65,841
2019,"05",23857,55,23802,22676,1126,4911,412,383,29,801,14910,2,14908,13955,953,9488,105,91,14,1047,1123,48,1113,1112,265,782,147,147,33,182,919,4,919,817,388,752,73,73,25,253
2019,"06",1579286,7168,1572118,1476342,95776,364255,32368,31134,1234,115767,1177950,1154,1176796,1083945,92851,645704,21970,20996,974,168248,11975,729,11873,11548,3021,4651,1396,1345,234,2222,8816,322,8819,8318,2476,6803,967,964,260,3024
2019,"08",66988,730,66258,62927,3331,11786,1165,1106,59,5020,47629,103,47526,43929,3597,23664,996,996,0,6283,2235,206,2271,2273,524,908,220,212,62,425,1709,60,1726,1695,529,1294,218,218,28,607
2019,"09",52092,129,51963,46795,5168,14588,893,810,83,3934,44135,0,44135,39208,4927,18319,691,631,60,4909,2111,82,2106,1855,665,820,239,211,112,472,1593,29,1593,1459,534,1190,219,204,59,453
2019,"10",4934,47,4887,4658,229,1433,99,99,0,307,3652,0,3652,3392,260,1998,126,126,0,361,570,47,570,511,117,319,63,63,28,143,497,28,497,477,136,381,84,84,28,125
2019,"11",10724,100,10624,10162,462,1498,274,274,0,186,8103,10,8093,7648,445,2724,217,178,39,459,843,76,827,854,219,324,139,139,29,89,699,17,699,672,189,422,118,103,50,169
2019,"12",182768,968,181800,172698,9102,39954,4499,4325,174,16346,144475,187,144288,134562,9726,66916,3411,2970,441,24785,4010,250,3998,3948,933,1897,570,574,97,1129,3468,110,3457,3156,1066,2765,483,417,238,1210
2019,"13",86062,1205,84857,82601,2256,18790,1412,1386,26,2463,51095,280,50815,47397,3418,35229,675,638,37,3406,2637,334,2701,2639,380,1368,327,330,33,433,1993,179,1968,1956,512,1625,222,215,50,440
2019,"15",6329,1657,4672,4404,268,769,151,151,0,370,4148,276,3872,3677,195,1671,146,146,0,406,704,308,631,562,154,182,66,66,27,139,592,129,564,552,94,323,93,93,27,108
2019,"16",17173,75,17098,16315,783,3383,652,649,3,1038,13242,5,13237,12731,506,6564,284,284,0,1063,1089,81,1079,1099,276,565,207,208,6,195,893,9,894,899,189,674,155,155,28,267
2019,"17",226628,353,226275,213377,12898,39899,3906,3788,118,13060,164286,41,164245,152359,11886,81650,2273,2230,43,18128,3969,143,3982,3855,846,1694,474,465,91,723,3657,40,3655,3397,872,2563,342,338,39,915
2019,"18",42162,64,42098,40171,1927,8584,570,554,16,2439,26903,35,26868,25165,1703,17233,423,389,34,2952,1435,74,1447,1406,342,642,175,177,23,387,1426,43,1422,1388,327,1010,160,154,34,383
2019,"19",12501,18,12483,11831,652,2065,342,336,6,280,8556,24,8532,7950,582,3886,52,46,6,519,790,28,790,800,219,327,121,121,8,88,719,29,712,675,170,541,38,38,8,129
2019,"20",22407,180,22227,21179,1048,3141,525,509,16,1053,15045,121,14924,13779,1145,7046,316,308,8,1375,1098,114,1112,1128,233,417,154,151,19,180,765,88,767,736,291,767,98,100,14,246
2019,"21",13596,127,13469,12745,724,2521,228,167,61,260,7750,42,7708,7094,614,3954,84,84,0,347,1021,65,1013,930,265,320,114,91,83,114,669,42,675,639,237,521,57,57,27,126
2019,"22",20658,639,20019,19074,945,4967,523,506,17,1160,10317,102,10215,9197,1018,8446,272,272,0,1284,1389,330,1323,1292,280,580,214,200,27,268,893,76,895,853,259,856,106,106,30,261
2019,"23",981,0,981,900,81,344,26,26,0,60,769,0,769,745,24,419,0,0,0,81,240,24,240,239,84,120,28,28,24,32,174,24,174,171,36,151,24,24,24,54
2019,"24",87110,394,86716,83553,3163,9073,1474,1396,78,2559,59310,99,59211,54909,4302,23980,1518,1428,90,4078,2145,122,2145,2078,460,707,241,237,67,354,1888,62,1879,1731,608,1257,295,282,79,450
2019,"25",81173,95,81078,75103,5975,22182,1321,1308,13,4973,69440,0,69440,63632,5808,27938,1059,1013,46,8381,2664,79,2664,2608,767,1179,267,266,17,452,1952,29,1952,1907,689,1341,226,214,49,612
2019,"26",34322,23,34299,31803,2496,8123,435,425,10,2305,24101,37,24064,22404,1660,13096,392,348,44,3028,1241,35,1241,1207,494,705,102,102,14,299,995,48,992,1005,305,771,146,135,47,295
2019,"27",33016,17,32999,31074,1925,5175,443,439,4,1038,22141,0,22141,20657,1484,8722,276,276,0,1068,1333,19,1333,1310,315,500,137,137,7,194,1007,20,1007,949,304,724,136,136,20,200
2019,"28",8592,70,8522,8263,259,3943,137,137,0,436,4104,0,4104,3783,321,3983,93,93,0,274,804,62,788,768,135,662,78,78,30,149,479,30,479,448,131,489,59,59,30,109
2019,"29",19623,499,19124,18357,767,4417,444,439,5,858,13857,175,13682,12763,919,7612,317,317,0,1051,1145,211,1162,1163,231,479,154,154,8,236,875,119,858,891,220,755,136,136,27,232
2019,"30",2291,87,2204,2139,65,470,41,36,5,137,1273,20,1253,1222,31,651,25,21,4,180,426,75,413,424,62,146,27,28,9,71,231,23,230,231,38,179,22,21,6,86
2019,"31",12518,27,12491,11938,553,2212,169,161,8,492,8769,36,8733,8114,619,3364,101,101,0,640,828,27,825,784,152,313,71,67,15,140,736,53,730,713,176,344,48,48,23,129
2019,"32",92256,228,92028,86955,5073,15772,1470,1352,118,4729,69526,96,69430,64862,4568,30623,1146,1086,60,6770,2503,132,2501,2378,563,884,302,285,90,526,2140,95,2141,2066,527,1327,277,252,71,568
2019,"33",2739,17,2722,2471,251,458,57,57,0,100,1499,0,1499,1380,119,781,19,16,3,144,505,30,503,417,170,144,50,50,27,50,290,27,290,279,92,204,17,17,6,58
2019,"34",159901,379,159522,150763,8759,35643,4430,4343,87,11021,127234,27,127207,117689,9518,57197,3153,3038,115,16975,3740,139,3736,3793,757,1383,512,510,54,803,2813,33,2813,2766,878,2041,403,395,73,874
2019,"35",43740,183,43557,40648,2909,18441,1289,1208,81,8274,37734,38,37696,35664,2032,21657,1339,1309,30,10564,1852,105,1849,1733,531,1180,235,229,61,620,1873,33,1867,1795,406,1372,250,247,30,691
2019,"36",450639,747,449892,417963,31929,126163,10647,9790,857,42465,375531,166,375365,345287,30078,202231,8843,8391,452,72698,6867,200,6862,6513,1537,2864,835,830,256,1860,5966,105,5953,5966,1668,4338,708,706,192,1837
2019,"37",92985,1936,91049,87506,3543,13662,1294,1283,11,2375,61097,265,60832,55430,5402,35663,627,604,23,3229,2709,483,2731,2732,539,918,282,279,14,401,2065,160,2040,2046,579,1710,173,172,35,465
2019,"38",2617,81,2536,2422,114,294,46,33,13,25,2043,27,2016,1936,80,733,11,11,0,67,421,59,415,427,98,126,35,28,20,15,389,36,385,385,48,275,14,14,22,35
2019,"39",33125,117,33008,30487,2521,8480,568,563,5,1694,22150,18,22132,20463,1669,12264,424,417,7,2338,1417,81,1435,1378,402,737,155,156,8,261,1277,22,1275,1294,362,915,170,168,13,334
2019,"40",32964,565,32399,31079,1320,6400,763,724,39,1684,19157,93,19064,17922,1142,11779,394,394,0,1943,1299,162,1274,1234,205,525,182,178,30,214,1040,53,1034,1001,213,729,114,114,23,239
2019,"41",39868,4,39864,38032,1832,7722,596,567,29,1609,29285,0,29285,27052,2233,11176,330,330,0,1908,1767,8,1766,1734,352,750,183,178,27,283,1584,29,1584,1466,490,915,124,124,29,376
2019,"42",70560,15,70545,64303,6242,26443,1072,958,114,5232,57495,20,57475,51622,5853,32659,783,618,165,6509,3034,23,3034,2957,765,1483,263,225,114,515,2170,23,2171,2182,717,1471,215,172,137,511
2019,"44",15012,36,14976,13741,1235,5160,494,494,0,1213,13251,11,13240,12091,1149,5587,244,244,0,2050,1105,33,1105,1094,336,627,174,174,30,300,849,24,848,838,294,653,98,98,30,360
2019,"45",27046,359,26687,25671,1016,5240,380,373,7,872,15404,28,15376,14344,1032,10543,163,160,3,996,1679,153,1691,1678,299,793,145,144,11,262,1245,23,1248,1189,267,891,85,85,6,235
2019,"46",2414,34,2380,2332,48,404,46,46,0,55,1269,34,1235,1221,14,750,40,40,0,72,426,29,426,420,43,120,40,40,23,48,267,38,260,261,17,215,44,44,23,42
2019,"47",27416,245,27171,26152,1019,4403,280,280,0,614,15465,38,15427,14052,1375,10534,267,267,0,1036,1166,119,1169,1146,264,553,124,124,29,173,923,35,924,899,300,955,150,150,29,242
2019,"48",485007,2285,482722,462170,20552,103149,11478,11045,433,34839,328614,434,328180,308306,19874,199113,7985,7640,345,48479,6504,387,6461,6295,1363,3069,771,774,155,1435,6251,149,6257,5956,1268,3401,660,643,128,1631
2019,"49",46182,63,46119,44389,1730,7905,770,767,3,1781,33574,6,33568,31789,1779,15278,477,477,0,2168,1578,63,1586,1557,338,720,188,188,5,296,1563,8,1561,1527,337,1047,151,151,27,290
2019,"50",702,0,702,625,77,183,4,4,0,22,554,0,554,495,59,260,48,48,0,25,190,22,190,159,100,82,6,6,22,19,145,22,145,131,59,98,48,48,22,18
2019,"51",72642,2207,70435,67778,2657,10385,1456,1423,33,1902,50941,926,50015,46494,3521,20494,758,745,13,3124,2895,425,2936,2919,422,872,299,302,29,324,1957,212,1944,1761,556,1152,208,210,20,368
2019,"53",102050,1449,100601,95427,5174,17090,1582,1521,61,3625,67556,345,67211,62299,4912,34405,915,876,39,5042,2532,258,2538,2418,564,1197,314,307,46,420,2058,146,2053,1959,601,1552,227,221,55,557
2019,"54",2026,24,2002,1942,60,1340,12,12,0,88,1190,0,1190,1073,117,886,16,16,0,198,402,38,407,405,52,322,16,16,28,49,245,28,245,233,78,335,19,19,28,92
2019,"55",34242,3,34239,32580,1659,7441,476,473,3,1635,24566,29,24537,23068,1469,11275,278,278,0,1785,1176,7,1176,1150,365,581,135,134,6,245,1112,25,1110,1096,297,771,128,128,20,264
2019,"56",2625,23,2602,2338,264,597,93,93,0,243,1831,4,1827,1754,73,869,39,39,0,201,388,28,388,375,112,248,53,53,28,96,341,10,340,335,55,245,38,38,28,64
2020,"01",20434,156,20278,19555,723,4482,331,331,0,756,11128,0,11128,10427,701,9244,122,121,1,1637,1140,91,1125,1098,224,652,102,102,29,256,1008,29,1008,929,225,814,67,67,2,426
2020,"02",3890,500,3390,3046,344,896,74,74,0,211,3174,30,3144,2987,157,977,227,227,0,145,569,214,509,464,246,271,36,36,23,116,463,28,462,462,86,294,135,135,23,65
2020,"04",130447,1093,129354,122506,6848,38568,3011,2804,207,11653,108404,230,108174,100681,7493,63721,2336,2255,81,19494,3838,217,3836,3784,708,1949,559,555,104,901,4024,127,4017,3652,948,3260,694,686,69,1339
2020,"05",25065,80,24985,23975,1010,5094,403,364,39,2370,15280,1,15279,14289,990,9725,259,250,9,2085,1203,77,1204,1214,296,630,165,157,40,1019,856,4,857,718,419,957,135,131,19,781
2020,"06",1593950,7613,1586337,1488519,97818,377386,42873,40588,2285,143909,1192316,1179,1191137,1099484,91653,670876,29115,27472,1643,208676,10630,751,10491,9933,3118,5108,2017,1998,492,2872,8441,296,8483,8106,2747,6758,1754,1705,375,3559
2020,"08",71046,994,70052,66062,3990,12866,2667,2615,52,6484,50825,128,50697,47159,3538,24395,1927,1905,22,10118,2421,275,2384,2299,653,1056,698,686,66,745,1928,96,1939,1842,514,1231,519,528,42,1085
2020,"09",52531,257,52274,47060,5214,14810,1133,1015,118,4504,44893,0,44893,40452,4441,19185,802,745,57,6601,1869,143,1880,1843,623,858,259,236,117,442,2011,30,2011,1999,564,1119,236,234,56,655
2020,"10",5708,37,5671,5400,271,1299,717,717,0,624,4292,0,4292,4045,247,2242,417,417,0,418,714,33,705,703,158,314,771,771,29,168,620,29,620,600,133,315,387,387,29,239
2020,"11",9565,96,9469,8952,517,2064,321,321,0,192,8227,6,8221,7462,759,2312,168,130,38,391,899,63,909,960,261,503,189,189,31,80,755,14,752,806,439,349,122,96,48,143
2020,"12",195826,1348,194478,185062,9416,45553,6250,5728,522,28401,150444,274,150170,141167,9003,73607,5091,4549,542,45953,4827,323,4762,4525,1016,1818,1000,918,483,2383,3890,158,3872,3833,948,2994,823,855,298,3094
2020,"13",87703,1500,86203,83824,2379,20032,2398,2385,13,4183,53775,294,53481,50235,3246,35377,906,878,28,8352,2976,341,2998,2917,541,1646,478,479,17,815,2209,170,2196,2121,531,1737,271,264,36,1422
2020,"15",7755,2058,5697,5238,459,922,122,122,0,357,4300,235,4065,3900,165,1650,226,226,0,467,721,396,694,671,326,243,48,48,28,123,536,95,526,507,98,286,124,124,28,130
2020,"16",18399,19,18380,17853,527,4120,733,730,3,1024,14191,0,14191,13539,652,6752,307,307,0,1281,1283,33,1282,1232,219,623,202,202,5,255,941,29,941,931,241,699,172,172,29,323
2020,"17",225436,375,225061,212305,12756,39984,5665,5294,371,15604,164799,57,164742,153052,11690,81470,3061,2984,77,22569,3920,172,3917,3735,1081,1711,671,657,209,1046,3050,57,3047,2989,863,2306,572,558,71,1074
2020,"18",46110,73,46037,43661,2376,9426,487,475,12,3733,29122,46,29076,27314,1762,17083,529,501,28,4733,1799,89,1797,1804,467,714,144,144,21,1004,1331,54,1339,1315,354,1062,220,213,33,898
2020,"19",11865,46,11819,11214,605,1715,203,200,3,536,9216,4,9212,8485,727,4133,45,43,2,707,855,66,845,824,153,276,103,103,5,142,650,6,650,643,211,559,36,35,5,202
2020,"20",23897,286,23611,22364,1247,3935,765,746,19,2069,14142,72,14070,13293,777,8285,648,627,21,2875,1321,157,1313,1288,306,503,225,225,24,565,910,78,896,891,200,828,299,300,30,488
2020,"21",14133,184,13949,13107,842,2846,140,140,0,426,8486,89,8397,7488,909,4170,228,228,0,990,979,92,990,939,289,456,74,74,29,194,894,79,895,814,318,511,133,133,29,324
2020,"22",21027,737,20290,19492,798,5445,848,663,185,1829,11641,109,11532,10283,1249,8993,303,303,0,1829,1342,307,1360,1359,268,541,151,147,23,554,1102,105,1097,1036,353,988,127,127,32,562
2020,"23",1252,1,1251,1172,79,418,28,28,0,154,1103,0,1103,1089,14,379,67,67,0,194,368,3,368,367,87,147,27,27,26,48,434,26,434,434,23,137,59,59,26,106
2020,"24",88477,707,87770,84367,3403,10404,3255,3161,94,3464,59638,78,59560,55508,4052,23870,2357,2049,308,7508,2367,306,2411,2314,535,737,644,646,60,514,1860,68,1847,1847,612,1008,494,482,193,1454
2020,"25",80147,98,80049,73691,6358,22599,2327,2221,106,5801,67250,28,67222,61161,6061,26739,1328,1297,31,10763,2548,74,2545,2556,766,1413,660,654,95,577,2547,45,2547,2280,765,1247,294,299,36,931
2020,"26",32938,17,32921,30699,2222,8942,785,758,27,6387,24775,22,24753,22948,1805,13221,1835,1472,363,9710,1484,32,1487,1419,396,755,215,207,46,1300,1461,34,1458,1470,323,940,1007,985,69,2414
2020,"27",34744,41,34703,32474,2229,6284,1116,1095,21,2598,24314,0,24314,22758,1556,8983,1125,1125,0,5105,1520,50,1528,1519,425,797,534,532,24,836,1328,22,1328,1244,350,681,334,334,22,1527
2020,"28",8626,402,8224,8079,145,3996,85,85,0,971,4736,33,4703,4320,383,4065,184,184,0,415,725,228,676,668,124,576,71,71,32,229,543,53,544,515,166,672,112,112,32,161
2020,"29",21467,561,20906,19663,1243,4686,536,522,14,1277,15543,94,15449,14153,1296,7655,322,322,0,1474,1245,236,1191,1139,283,554,182,183,18,240,1252,100,1241,1148,377,754,140,140,28,296
2020,"30",2420,92,2328,2232,96,566,44,38,6,174,1814,15,1799,1775,24,664,100,99,1,230,339,75,325,314,93,149,30,28,10,82,333,18,334,332,31,220,113,113,4,82
2020,"31",15232,74,15158,14363,795,3055,209,209,0,528,10181,30,10151,9467,684,3888,158,154,4,832,986,71,988,922,283,424,78,78,23,141,641,44,641,635,178,404,70,70,6,180
2020,"32",96378,399,95979,90743,5236,18307,2035,1829,206,6805,72666,139,72527,67581,4946,34287,1579,1553,26,9213,2615,182,2614,2686,729,1249,367,356,139,773,2450,125,2469,2329,691,1566,326,331,40,907
2020,"33",3091,43,3048,2832,216,537,65,65,0,103,1898,0,1898,1701,197,764,221,217,4,315,464,49,465,459,121,155,46,46,28,65,411,28,411,386,106,219,116,116,7,203
2020,"34",161602,518,161084,151551,9533,35529,4898,4722,176,13090,128579,95,128484,118708,9776,53980,3584,3452,132,18659,3148,199,3103,3078,880,1592,575,574,138,952,3176,75,3166,3092,922,1950,461,472,80,1066
2020,"35",43411,201,43210,40667,2543,18707,2051,1721,330,10492,35642,59,35583,33896,1687,22317,1660,1578,82,13386,1900,101,1895,1846,433,1234,465,419,243,911,1786,55,1786,1721,398,1617,330,321,76,888
2020,"36",432717,838,431879,398234,33645,128205,14893,14222,671,53024,359255,119,359136,329650,29486,197159,11739,11219,520,89563,5699,242,5693,5682,2154,3319,1338,1286,229,2094,4967,65,4971,4703,1668,4000,1292,1254,257,2902
2020,"37",94012,2198,91814,88528,3286,15512,3451,3440,11,4215,60829,280,60549,55411,5138,38681,2462,2415,47,6489,2635,505,2563,2619,485,1204,1392,1390,13,567,2042,196,2036,1998,645,2046,1430,1428,52,1057
2020,"38",2855,48,2807,2666,141,561,53,39,14,46,2458,50,2408,2286,122,651,7,7,0,225,456,39,451,446,89,190,39,31,22,24,388,64,383,368,76,212,11,11,23,207
2020,"39",33993,134,33859,30101,3758,9859,1772,1763,9,3748,22577,21,22556,20752,1804,13799,1171,952,219,6805,1504,102,1506,1409,847,912,999,1000,12,894,1325,25,1321,1263,379,972,338,314,124,1591
2020,"40",33141,535,32606,31053,1553,7374,929,892,37,1749,19168,66,19102,18018,1084,13203,575,575,0,2033,1380,180,1354,1312,319,622,256,248,38,346,1113,49,1105,1086,213,942,241,241,23,330
2020,"41",41625,1,41624,39639,1985,8834,1585,1571,14,2614,31273,0,31273,29088,2185,12741,664,664,0,3602,2028,3,2028,1927,449,826,528,527,18,678,1781,30,1781,1734,412,1029,409,409,30,833
2020,"42",72994,21,72973,67115,5858,29781,2434,2324,110,11635,59213,20,59193,53822,5371,37200,3801,3593,208,14981,2854,23,2855,2692,876,1795,758,751,87,2157,2031,22,2030,1876,718,1859,1588,1579,157,2550
2020,"44",14816,17,14799,13851,948,5817,521,521,0,1663,13033,11,13022,11872,1150,5644,338,338,0,2120,1202,29,1199,1183,320,811,197,197,32,327,1082,25,1082,982,307,755,99,99,32,371
2020,"45",29770,459,29311,28246,1065,5955,428,277,151,1684,17488,413,17075,15825,1250,11087,268,265,3,1751,2106,221,2082,1916,460,828,134,122,51,462,1160,272,1087,1041,323,1030,130,129,5,305
2020,"46",2395,37,2358,2304,54,427,55,55,0,89,1268,39,1229,1211,18,767,32,32,0,137,355,30,350,354,49,126,48,48,23,73,251,46,246,242,26,208,29,29,23,70
2020,"47",30275,272,30003,28852,1151,5648,807,807,0,1329,17138,41,17097,15644,1453,10924,832,832,0,2297,1489,115,1464,1450,265,616,747,747,31,343,1057,36,1059,1017,372,883,717,717,31,521
2020,"48",520769,2453,518316,493000,25316,111829,17969,17125,844,48346,349663,507,349156,326936,22220,211239,12224,11647,577,69496,7132,358,7162,7145,1727,2981,1813,1803,398,2068,6161,184,6171,5681,1628,4518,1337,1294,217,2550
2020,"49",47436,52,47384,45576,1808,8623,851,851,0,2137,34919,33,34886,32762,2124,15942,513,513,0,2273,1818,59,1829,1764,415,860,211,211,28,391,1638,45,1637,1562,434,1059,190,190,28,352
2020,"50",707,0,707,648,59,188,127,127,0,25,903,0,903,863,40,149,34,34,0,23,198,23,198,184,77,81,132,132,23,21,274,23,274,281,38,71,30,30,23,15
2020,"51",78228,2166,76062,72728,3334,11179,1756,1745,11,1983,51707,1121,50586,46870,3716,21410,1360,1349,11,3707,2862,411,2925,2865,571,909,359,361,14,334,2051,355,2011,1975,568,1154,429,421,17,553
2020,"53",107134,1793,105341,100041,5300,19277,2120,1924,196,6500,72911,439,72472,67613,4859,37846,1426,1339,87,7810,2656,336,2614,2487,688,1148,396,317,193,1159,2248,200,2213,2189,564,2079,390,398,72,887
2020,"54",2513,23,2490,2331,159,1370,12,12,0,84,1381,0,1381,1250,131,948,17,17,0,334,552,37,549,520,109,339,17,17,29,55,304,29,304,278,79,285,21,21,29,111
2020,"55",37217,1,37216,35656,1560,8745,1378,1375,3,3891,26025,24,26001,24445,1556,11578,1193,1193,0,5388,1685,4,1685,1622,336,870,821,819,6,1356,1385,26,1390,1429,336,957,787,787,22,1532
2020,"56",3265,29,3236,2966,270,472,151,129,22,308,1736,3,1733,1679,54,801,19,19,0,223,514,33,512,494,156,138,79,77,19,116,337,6,336,327,47,215,24,24,29,75
2021,"01",23116,307,22809,21931,878,4935,396,396,0,1052,12340,0,12340,11682,658,10916,152,136,16,1682,1265,121,1253,1231,268,618,206,206,30,316,1128,30,1128,1065,244,845,100,90,27,418
2021,"02",4677,540,4137,3890,247,1049,119,119,0,291,3436,81,3355,3139,216,1166,221,221,0,226,583,189,525,496,170,263,50,50,23,125,518,65,515,481,107,299,129,129,23,86
2021,"04",133500,1048,132452,125958,6494,39724,4036,3849,187,14274,106567,225,106342,98959,7383,57195,2571,2409,162,20082,3968,268,3922,3893,743,1846,569,574,105,1086,2870,113,2847,2603,812,2065,462,455,94,1297
2021,"05",25384,112,25272,24293,979,4642,473,434,39,1444,16866,19,16847,15656,1191,9181,462,444,18,1323,1335,95,1333,1340,224,605,151,161,44,445,1135,29,1130,970,483,776,218,218,26,315
2021,"06",1704789,8551,1696238,1588447,107791,417773,51440,48401,3039,159999,1280732,1340,1279392,1177498,101894,718666,34943,32360,2583,226001,11096,875,10987,10795,3002,4915,1807,1874,617,2998,8938,347,8984,8881,2492,7693,1469,1477,445,4026
2021,"08",78571,939,77632,73001,4631,15141,3367,3278,89,7064,56302,139,56163,52326,3837,26654,2032,1951,81,10792,2538,280,2563,2535,640,1125,546,554,124,704,2141,96,2141,2125,494,1498,429,421,64,973
2021,"09",57383,319,57064,51616,5448,16297,1272,1128,144,5500,51889,0,51889,47126,4763,22430,892,828,64,7683,1919,191,1900,1820,723,1067,303,282,143,676,2067,31,2067,2117,674,1490,224,206,66,675
