"year","state_fips","acs_population_white_male_estimate","acs_population_white_male_under_5_estimate","acs_population_white_male_5_9_estimate","acs_population_white_male_10_14_estimate","acs_population_white_male_15_17_estimate","acs_population_white_male_18_19_estimate","acs_population_white_male_20_24_estimate","acs_population_white_male_25_29_estimate","acs_population_white_male_30_34_estimate","acs_population_white_male_35_44_estimate","acs_population_white_male_45_54_estimate","acs_population_white_male_55_64_estimate","acs_population_white_male_65_74_estimate","acs_population_white_male_75_84_estimate","acs_population_white_male_85_plus_estimate","acs_population_white_female_estimate","acs_population_white_female_under_5_estimate","acs_population_white_female_5_9_estimate","acs_population_white_female_10_14_estimate","acs_population_white_female_15_17_estimate","acs_population_white_female_18_19_estimate","acs_population_white_female_20_24_estimate","acs_population_white_female_25_29_estimate","acs_population_white_female_30_34_estimate","acs_population_white_female_35_44_estimate","acs_population_white_female_45_54_estimate","acs_population_white_female_55_64_estimate","acs_population_white_female_65_74_estimate","acs_population_white_female_75_84_estimate","acs_population_white_female_85_plus_estimate","acs_population_white_male_moe","acs_population_white_male_under_5_moe","acs_population_white_male_5_9_moe","acs_population_white_male_10_14_moe","acs_population_white_male_15_17_moe","acs_population_white_male_18_19_moe","acs_population_white_male_20_24_moe","acs_population_white_male_25_29_moe","acs_population_white_male_30_34_moe","acs_population_white_male_35_44_moe","acs_population_white_male_45_54_moe","acs_population_white_male_55_64_moe","acs_population_white_male_65_74_moe","acs_population_white_male_75_84_moe","acs_population_white_male_85_plus_moe","acs_population_white_female_moe","acs_population_white_female_under_5_moe","acs_population_white_female_5_9_moe","acs_population_white_female_10_14_moe","acs_population_white_female_15_17_moe","acs_population_white_female_18_19_moe","acs_population_white_female_20_24_moe","acs_population_white_female_25_29_moe","acs_population_white_female_30_34_moe","acs_population_white_female_35_44_moe","acs_population_white_female_45_54_moe","acs_population_white_female_55_64_moe","acs_population_white_female_65_74_moe","acs_population_white_female_75_84_moe","acs_population_white_female_85_plus_moe"
2019,"21",1901130,115301,115279,122153,73956,48900,130405,129430,118640,238845,256931,258568,184318,84311,24093,1967349,108932,108819,115908,69920,47447,122030,127155,118227,240476,263446,277553,207703,111722,48011,1801,475,1610,1527,376,533,608,448,455,583,477,379,232,829,804,1598,516,1643,1553,357,646,721,417,356,554,354,289,253,1331,1286
2019,"22",1429298,87211,85078,88032,52092,33004,90574,101041,99659,183304,185626,197196,139448,66745,20288,1462977,82705,82939,81729,50874,30819,85053,99763,97411,177747,187547,206123,155111,86450,38706,2497,710,1601,1584,307,554,650,448,578,872,535,539,332,737,765,2036,607,1660,1586,402,411,464,427,472,603,513,419,312,1137,1120
2019,"23",615951,29469,32047,33770,21742,15206,35791,37247,36129,70313,86753,98557,74073,33054,11800,643571,27627,30165,32000,20474,14217,34015,36693,36942,72468,90390,105617,80134,40866,21963,503,139,976,987,94,93,175,158,130,206,178,115,78,606,586,457,122,832,840,107,94,164,169,158,162,156,135,97,817,826
2019,"24",1644355,89542,90991,95760,59644,41240,101671,108368,110646,197383,232397,243591,165267,79057,28798,1698648,85917,86200,91890,56674,39235,95511,104454,107946,198107,238091,253914,183868,102729,54112,3317,730,1670,1593,505,402,466,628,663,1049,853,531,401,969,940,2880,839,1635,1595,422,372,581,531,695,771,748,534,429,1164,1136
2019,"25",2590361,127536,127899,148909,94104,75509,178979,182293,172935,303805,368831,381750,260226,119865,47720,2758177,120260,127487,137306,89290,78157,180499,179846,173698,313552,388720,410106,299843,162995,96418,3804,1053,2125,2058,639,601,1041,991,853,1211,1025,713,435,1137,1139,3259,1001,1877,1814,580,579,783,866,774,1092,947,665,467,1744,1682
2019,"26",3865876,207974,218569,233134,148693,101726,265542,251691,232788,451254,528601,575222,400183,186764,63735,3947879,198180,206843,223021,141577,96814,252247,238327,225963,445981,530650,597886,434978,236535,118877,2309,554,1860,1970,469,415,675,552,453,815,563,395,322,1260,1235,2361,610,2090,2089,471,385,652,540,475,661,525,395,325,1640,1660
2019,"27",2290360,131670,135228,139307,84897,55345,141925,146616,154079,287325,307789,338067,222099,105783,40230,2318689,124291,128590,133049,80256,53816,138824,138337,148862,277373,306911,344263,237717,134159,72241,1919,566,1455,1538,329,367,492,467,452,570,473,405,268,905,877,1831,502,1552,1420,326,267,465,338,380,584,390,352,238,1318,1309
2019,"28",859675,49736,54159,53173,33831,22936,56665,55205,51301,104747,113708,117547,89660,44816,12191,883542,47066,49043,52487,30852,21875,51658,54132,51657,103607,113368,123566,100386,58362,25483,1484,479,1435,1407,503,512,642,417,589,735,409,313,233,654,598,1344,587,1407,1467,397,586,644,413,373,425,366,251,213,969,959
2019,"29",2469856,144292,149490,155393,95656,62596,164039,164712,162118,303709,320820,345351,241859,119966,39855,2546048,137307,142036,148203,90357,59529,157477,162476,159398,299103,325162,364101,270960,155528,74411,1846,423,1962,1809,432,557,714,517,472,672,601,357,285,1049,1048,1856,568,2012,2034,411,416,542,431,496,548,519,370,250,1558,1527
2019,"30",468698,25623,26205,27897,16408,11752,33053,30001,29068,56333,56040,68905,54613,24948,7852,461506,24263,24887,26082,15023,10422,29259,28429,28105,53454,55383,71804,53961,27739,12695,736,251,785,743,157,318,374,243,181,241,224,160,128,496,479,584,225,854,797,172,306,356,232,234,265,246,176,151,567,569
2019,"31",829499,54828,55178,56690,32729,22560,57910,54188,55525,103346,100282,110702,75070,36603,13888,837372,51676,52882,53341,30904,21516,55804,51233,53315,100536,98846,113065,81028,46714,26512,1419,523,1144,1004,282,369,434,329,343,473,464,305,223,545,508,1447,418,944,949,362,335,383,348,316,457,394,308,164,742,762
2019,"32",989943,54619,56866,57650,34262,20390,54284,68443,68046,127877,137384,135796,108967,51722,13637,959764,51686,54199,56456,32853,18565,51791,65044,64184,119973,126870,133219,111073,53750,20101,3838,1031,1438,1366,567,479,929,977,822,1060,964,690,514,787,768,3731,867,1230,1275,629,546,720,778,726,873,866,745,486,936,848
2019,"33",618253,29102,32301,34830,23089,16860,41669,39149,37246,69625,90593,98931,66311,28301,10246,633875,28002,29938,33670,21461,16694,39994,36314,36398,71051,93237,102395,70993,35468,18260,837,192,905,929,183,136,227,198,203,348,311,147,133,586,559,753,148,842,851,152,183,180,154,208,272,182,144,124,620,615
2019,"34",2948056,162400,168261,182936,115334,71111,179364,183233,179060,356395,428405,437550,286408,140257,57342,3070018,155017,161392,172254,109084,66539,173301,171617,173144,354440,440723,458923,328206,192478,112900,5067,1418,2108,1982,900,622,879,1032,1072,1534,1316,1139,737,1608,1382,5371,1166,2316,2316,758,586,869,1175,989,1331,1442,1169,852,1622,1785
2019,"35",773502,45537,47064,51908,30173,20423,53537,51455,51592,91996,90102,103283,83610,40390,12432,791864,44349,47772,47346,28715,19394,49011,48443,49820,89628,93505,113791,92192,47353,20545,3349,713,1516,1268,668,528,1010,766,748,1024,765,726,555,739,690,3400,773,1529,1369,630,514,933,848,705,960,819,860,578,820,806
2019,"36",6107107,333722,326661,344865,214202,156191,394086,435895,419641,740339,837513,874399,607883,298805,122905,6352580,317916,311926,328830,204033,152121,385919,430339,410875,724813,847417,911541,692049,401512,233289,9040,1741,2831,3188,1026,898,1578,1577,1672,2403,2269,1798,1242,2135,2182,8155,1702,2558,2805,1001,1042,1487,1453,1705,2038,1805,1633,1133,2856,2646
2019,"37",3463194,189991,195345,213448,128636,91267,236065,231288,216282,429911,484741,468569,358451,168496,50704,3586725,180226,189543,199850,121853,86957,209351,226969,218018,435053,490806,506768,407503,220069,93759,4451,1019,2481,2306,706,630,1016,858,902,1146,1168,803,506,1429,1455,5069,1324,2454,2320,609,788,1099,776,750,1263,998,659,422,1837,1782
2019,"38",334795,21414,20122,19369,10930,9468,28880,27234,24256,40401,37952,44821,29415,14247,6286,320341,20558,20163,17188,10466,8477,25793,22568,20830,35809,35797,43603,29223,18439,11427,676,231,720,657,152,220,242,228,209,231,142,74,60,379,372,682,248,528,536,139,182,251,296,193,191,145,103,77,554,558
2019,"39",4654440,263171,268724,291121,181597,122221,299328,309917,292581,561619,629237,673820,464772,218440,77892,4821607,249982,252218,279126,172317,116744,290045,300152,288112,560513,640633,708911,520862,292693,149299,2195,732,2544,2513,587,377,594,616,677,794,638,530,369,1333,1278,2498,735,2276,2392,455,476,655,537,560,688,525,493,379,1935,1926
2019,"40",1406933,85364,86345,89704,52664,35376,94139,96159,95527,177128,176935,189039,136825,69351,22377,1437137,80425,81499,86032,49890,32148,87830,94133,92748,173349,177227,199751,153474,89173,39458,2186,585,1302,1118,287,400,621,436,555,651,496,414,226,754,708,1805,548,1275,1379,329,391,468,456,404,635,415,365,277,925,944
2019,"41",1722166,93792,95765,100339,60473,38432,104715,119488,121210,229732,220559,234656,190098,84368,28539,1758754,87922,94150,93046,57131,36888,101989,116937,117983,223932,218198,253047,208032,99616,49883,3072,648,1865,1827,514,464,879,705,609,903,782,550,346,887,800,3165,763,1693,1657,504,509,830,579,538,839,595,543,428,1343,1224
2019,"42",5048696,260146,268697,290965,181994,132660,314796,331634,321471,589975,694127,763285,535740,260782,102424,5251906,249455,259673,273219,172222,130306,307065,315676,310975,584457,704902,796943,596475,352869,197669,3696,1093,2451,2279,646,568,1123,834,919,1516,996,608,569,1690,1666,3558,911,2460,2598,658,511,914,781,790,1047,984,735,444,2079,2061
2019,"44",410337,19245,20257,22308,13821,12714,29268,28810,25677,47865,58236,62134,42441,20274,7287,440260,18903,20050,19785,13634,13797,28157,27926,26146,48602,62096,68200,48571,27037,17356,1730,522,888,859,276,348,487,503,465,424,403,334,250,519,477,1642,465,741,753,279,338,603,399,369,484,415,390,260,586,582
2019,"45",1654197,90020,92663,97763,58660,45672,105867,109414,102795,199691,220440,226485,191700,89002,24025,1717814,86130,90285,91540,56702,42074,96368,110396,103105,201208,226038,248634,214087,107905,43342,2639,657,1531,1504,378,696,868,658,592,841,575,474,331,876,895,2204,666,1691,1503,418,675,697,432,398,746,527,562,338,1009,1020
2019,"46",369265,23063,23534,22868,13580,10033,24868,23743,24109,43835,44216,53297,38017,17059,7043,364454,21609,22130,21819,12476,8906,23258,21636,22335,41373,43105,53426,37918,21908,12555,668,197,558,563,154,327,343,251,226,254,235,164,71,423,422,630,281,626,646,130,234,274,178,200,231,232,180,127,555,514
2019,"47",2553733,147934,150193,158728,97287,62370,165882,176059,163288,321525,349460,343576,260551,122352,34528,2651399,139089,142137,151361,92414,58344,160405,175829,164671,322666,356798,371058,291198,158277,67152,2553,784,2102,2019,427,496,693,679,606,692,695,412,354,1174,1148,2626,720,2071,1952,417,471,543,528,597,656,565,422,325,1404,1479
2019,"48",10401252,737251,735349,769645,447747,295804,738345,764302,747813,1385099,1302964,1193580,795883,371110,116360,10502123,701195,714179,734343,433268,278221,691994,729052,721376,1359405,1311307,1255419,890961,472863,208540,11833,2488,5262,4835,2022,1898,2783,2765,2496,3564,2524,2497,1343,2175,2092,9800,2631,5716,5709,2049,1857,2707,2201,1898,2908,2437,2186,1430,2867,2622
2019,"49",1345054,107845,111758,114553,65631,38597,110287,101540,93822,184117,139101,131347,89812,42604,14040,1331428,101791,106720,106493,61714,39096,104550,97708,92323,179227,136774,136246,97730,50955,20101,2912,755,1481,1532,450,384,701,556,535,818,676,443,314,626,636,2986,822,1521,1404,479,320,629,595,563,693,640,376,304,788,764
2019,"50",290036,13953,14955,15991,10123,9741,21700,17501,16571,32556,39179,45411,33256,14617,4482,297847,12935,14250,14614,9572,8984,20444,16425,16779,33398,40674,47781,35439,17192,9360,304,78,548,518,51,144,141,142,85,125,114,100,55,318,327,253,68,489,481,75,71,116,104,89,105,111,91,96,406,398
2019,"51",2833388,160838,161135,167933,101908,75999,193395,194003,191644,360336,392578,387633,275170,128090,42726,2884229,152298,155564,157820,97240,72041,174734,187408,187902,353686,394517,404853,307007,163416,75743,3980,1157,1976,2059,797,1169,1239,858,961,1527,1043,677,517,1149,1123,3774,891,2235,2044,667,922,1073,833,750,1275,940,659,476,1734,1742
2019,"53",2790774,157725,159805,159019,96292,61921,175287,207165,202178,363050,369014,389565,283258,124601,41894,2790354,149238,153054,150397,91815,57753,160778,192397,190223,349097,362938,403599,307257,148102,73706,3768,1086,2258,2228,657,554,1001,758,794,1188,911,694,444,1296,1198,4111,991,2437,2184,583,602,1031,848,826,870,885,590,527,1498,1552
2019,"54",832106,44936,46240,49528,30180,20568,52583,52286,47701,101977,111819,120750,95611,44532,13395,859494,42875,44587,46986,28526,19196,50803,50710,47131,102618,113170,127849,103640,55400,26003,923,266,1073,1078,264,289,346,373,260,407,252,213,121,572,574,998,223,1098,1109,290,324,423,277,211,351,230,173,171,877,872
2019,"55",2460516,130624,139562,148258,91820,64049,163464,151752,152975,299493,337202,371042,250825,118052,41398,2486445,123734,132995,139915,87416,62635,159970,140810,147878,290259,334155,375944,265234,146017,79483,1872,579,1536,1724,399,388,546,467,501,621,509,383,261,932,926,2388,651,1354,1365,394,312,470,458,400,680,590,361,202,1206,1196
2019,"56",270403,16606,16852,18139,10100,7044,18402,17889,19237,33993,31985,38030,26835,11701,3590,260901,15400,17483,16021,9374,6233,16174,16843,17498,31718,30528,37703,26394,13468,6064,1018,295,693,753,220,384,373,292,288,366,325,204,167,308,294,832,302,758,729,238,263,299,239,276,377,313,195,173,465,459
2020,"01",1617299,90070,91796,100416,61383,40077,102928,105544,98870,194238,217748,227924,175236,87115,23954,1685535,86616,85243,97948,58028,40056,97856,105250,99841,196848,219736,240303,197722,113242,46846,1900,585,1701,1800,383,516,812,513,673,630,591,401,359,1158,1096,2364,750,1838,1796,461,633,683,501,434,633,530,434,589,1574,1529
2020,"02",247876,13689,13711,13686,7825,4877,18238,20487,19817,33040,32410,36224,23735,7971,2166,219085,13138,13547,12007,7285,3886,12648,16991,17343,29314,28126,32635,21094,8074,2997,983,253,574,605,156,177,365,272,268,373,313,316,251,315,299,1026,374,536,576,223,148,235,386,228,289,269,244,182,316,321
2020,"04",2626541,145902,150093,164853,97189,67659,171014,180979,169839,314197,317943,332096,296308,166900,51569,2665957,137874,145229,156777,92044,64929,157818,167284,159641,308794,318068,365353,333077,184208,74861,6802,1997,2720,2780,1257,838,1646,1638,1336,1860,1737,1143,805,1538,1503,6113,1376,2456,2264,1052,977,1419,1480,1145,1915,1442,1263,1091,1963,1970
2020,"05",1117269,65409,67825,71426,43114,28230,72873,73413,70788,137240,141822,149186,116799,60244,18900,1152690,61089,63963,67616,40651,26652,68740,73154,69783,136474,144107,158079,133429,75186,33767,2577,639,1417,1515,436,443,576,631,536,776,745,457,920,870,860,2073,648,1335,1239,496,447,684,521,537,740,525,562,307,1178,1214
2020,"06",11020888,616561,632640,683747,403675,273143,723414,832765,809666,1439385,1444196,1450737,1023929,487512,199518,11032833,584514,607149,653236,384460,260672,676042,779843,750702,1366865,1404190,1487071,1136032,608960,333097,17557,3509,5333,5714,2403,2224,3542,3760,3439,4074,3626,3432,2200,3104,3023,19800,3268,6282,5576,2871,1930,3720,3133,3302,4463,4275,3171,2275,4100,4293
2020,"08",2331977,128110,135186,143426,84581,59253,153781,184855,186693,325380,297736,299301,214661,87276,31738,2302328,123311,130150,133119,79550,54223,138380,170937,170490,306790,291075,313222,231543,105120,54418,4510,1139,2007,1864,941,795,1208,1056,1039,1390,1152,880,534,1276,1221,3823,1148,2050,2056,767,825,917,1078,758,1199,1065,958,1112,1610,1539
2020,"09",1290475,59722,63293,75266,49092,36569,86264,75733,75506,144112,184929,204895,139040,66507,29547,1359519,56592,61008,71545,46778,36082,82171,71028,74710,148666,193525,216641,157021,87071,56681,3164,655,1478,1548,520,441,808,722,702,1008,811,726,404,1239,1208,3682,865,1447,1522,484,437,761,634,646,1014,929,586,475,1504,1561
2020,"10",316838,15779,16479,17459,10884,7769,17735,20885,20595,35518,40632,47230,40073,19595,6205,335749,15191,15606,17218,9991,7761,17262,20822,19967,36285,42651,52696,46003,24472,9824,1748,418,800,733,199,126,228,280,256,449,356,285,772,528,505,1284,394,865,873,192,196,324,235,232,425,254,229,410,658,626
2020,"11",144245,7800,4549,3203,1787,3836,10566,19451,22697,26400,16635,12203,8997,4852,1269,144061,7280,4470,3268,1539,5525,12383,23688,22292,23755,12925,10296,9449,4804,2387,1145,270,308,351,155,512,533,249,360,542,313,247,132,257,233,1008,398,350,346,131,246,172,273,393,311,242,212,171,364,360
2020,"12",7460384,363185,359298,398743,239020,160697,421434,479398,462287,873044,985788,1046097,922315,550092,198986,7739204,343044,344321,377645,229343,151604,399274,453256,444990,864100,997899,1141887,1053249,635871,302721,8988,2098,3621,4368,1475,1429,2186,2365,1923,3049,2284,2090,1595,3344,3270,9758,2228,4776,4394,1291,1332,2274,1959,2020,3120,3041,2159,1782,4389,4334
2020,"13",2974337,167024,175392,193816,117663,79636,195970,201772,191003,375703,415077,395956,290376,134742,40207,3045928,159304,168712,182708,112923,74881,181068,195174,189901,375773,414028,416762,329494,173386,71814,6077,1269,3104,3070,943,998,1612,1295,1055,1809,1601,991,926,1632,1566,5059,1208,2280,2478,972,1223,1535,879,822,1227,1390,958,1050,1863,1760
2020,"15",184148,8107,7717,6046,3235,3284,15751,15650,14388,24689,21836,25959,24803,9607,3076,158775,7860,7387,6085,3030,2631,9246,12471,12383,20813,17461,23825,21932,9640,4011,1143,365,526,542,139,167,268,366,312,352,275,267,176,337,354,1047,460,395,448,143,202,266,306,293,360,302,171,171,402,377
2020,"16",777895,49580,54816,57056,33665,20170,51413,51366,49122,99412,89996,97012,77240,36177,10870,773084,46908,51862,53047,31700,19667,45998,49651,49015,96243,89110,101367,81125,40249,17142,2510,596,1453,1459,390,479,619,614,478,817,532,461,386,650,614,2167,557,1325,1215,395,408,653,470,506,727,470,443,403,931,859
2020,"17",4382228,243191,247875,273359,166228,109021,277225,297609,296478,562221,584465,620724,426065,200076,77691,4491839,230467,239746,255128,158971,104099,265996,285696,288154,550716,583322,642105,474246,260885,152308,6230,1370,3197,3033,1070,739,1085,1182,1453,1735,1619,1196,766,1937,1903,6372,1409,2490,2639,1009,798,1474,1382,1140,1448,1443,1181,751,2280,2159
2020,"18",2716135,162108,168049,177705,108465,73801,187840,181377,170697,334533,355123,374175,261701,118049,42512,2794219,153535,159815,166690,103370,69823,181309,177093,169054,334705,355888,391301,292893,155445,83298,3140,667,2589,2450,527,472,818,678,635,921,906,718,584,1449,1311,2699,751,2632,2980,621,483,753,783,623,982,779,548,842,1973,1910
2020,"19",1389300,81665,86504,89439,53898,38648,98441,87712,85540,169807,170527,194038,139846,66223,27012,1417118,78921,81514,86160,50802,37317,93562,84047,82841,164824,169640,199531,150005,87089,50865,1609,495,1503,1398,389,411,637,525,376,612,503,307,244,977,945,1466,446,1328,1472,354,472,487,410,387,453,399,399,324,1103,1103
2020,"20",1197234,75078,78538,79178,48321,32254,87400,78842,77651,147716,142691,159578,114809,52568,22610,1218931,70883,75170,77507,45665,30310,80078,74544,75402,145570,142858,168476,124215,67996,40257,2258,688,1486,1595,515,397,639,644,570,667,615,396,529,856,862,2362,635,1547,1399,425,550,617,517,479,711,573,413,462,1084,1047
2020,"21",1890445,113169,114672,119204,72941,48692,128201,129845,118487,235780,251428,257741,188919,85714,25652,1957860,106830,106281,116040,68516,46788,120667,126838,118185,238560,256757,277261,213068,114056,48013,1998,747,1978,1881,382,511,714,528,588,670,631,431,280,1071,1095,1676,502,1870,1900,370,578,736,397,400,513,436,393,396,1202,1200
2020,"22",1409725,84717,82545,86768,50727,32132,88152,98100,97904,181427,180082,195601,142832,67561,21177,1447179,80055,80298,81358,49606,30138,82679,96881,95558,177523,181878,205038,158995,86586,40586,1862,658,1988,2104,404,533,570,638,644,785,631,554,471,1072,1125,2192,637,1968,1862,406,375,585,496,504,577,561,456,436,1820,1825
2020,"23",614065,29142,31466,33456,21412,14923,34805,37436,36877,70058,83710,97979,76480,34248,12073,641965,27619,30379,30827,20049,13982,33514,36734,37384,72435,87543,105194,82843,41979,21483,1040,172,1091,1046,108,80,360,329,161,329,328,423,136,697,704,735,108,951,952,122,116,205,130,172,266,269,438,213,1012,934
2020,"24",1609030,85513,86168,93322,57867,40055,98457,105136,108429,195340,220351,241109,166983,79403,30897,1666018,81934,83039,88240,55208,38472,92598,101710,106399,195862,226645,251503,186043,101647,56718,4038,994,1785,1698,525,392,619,696,964,1324,825,644,696,1121,1140,3273,1111,1697,1718,521,488,661,704,639,772,866,591,665,1719,1687
2020,"25",2547603,121851,123185,142783,90688,73460,174749,179853,172312,299767,352592,380419,265825,119690,50429,2714184,114233,122202,133206,86634,76900,176703,176606,172686,307467,372777,408433,305685,160955,99697,3960,1072,2340,2022,616,550,1026,1194,865,1167,1058,917,769,1475,1429,4285,964,2179,2142,685,496,923,1076,894,1066,1184,900,864,2268,2303
2020,"26",3829899,202646,211311,230545,145430,99425,258679,252906,233295,447834,511114,571713,409766,186354,68881,3906003,193161,202597,217312,137989,94736,246250,238917,225019,441828,512169,593935,445601,233843,122646,3918,687,2316,2328,533,376,761,692,643,1013,689,921,1203,1874,1775,3675,659,2169,2293,443,344,670,753,757,810,683,614,1250,2468,2154
2020,"27",2271943,126471,132186,136884,83723,54226,139087,145587,151657,289653,296613,337119,229878,106691,42168,2300206,120745,125223,131613,79139,52698,136383,138191,145705,279226,295122,344110,242838,133638,75575,2491,568,1976,1935,421,346,569,539,559,653,601,564,641,1020,918,3038,564,1815,1825,480,398,454,488,495,670,460,479,1463,1431,1429
2020,"28",850960,48571,50465,54935,32858,22450,55123,55159,50717,103422,111075,116939,90934,45224,13088,878393,46076,48354,51405,30829,21070,51332,53998,51213,102666,110976,123325,102087,58509,26553,1577,541,1473,1442,498,507,662,572,555,870,665,306,268,839,863,1280,576,1403,1350,475,588,729,409,478,628,411,302,289,1027,1079
2020,"29",2450243,141026,147092,153089,93760,62057,159758,164235,160380,302800,310738,344812,247312,119965,43219,2527803,134720,137029,148269,89032,58967,153703,161357,158509,298933,314615,363646,276866,157020,75137,2510,732,2103,1941,502,602,765,593,524,785,647,574,466,1235,1306,2602,656,2138,2006,568,590,792,525,552,769,587,522,486,1856,1799
2020,"30",469675,25729,26026,27629,16099,11700,32714,30242,28979,57397,54621,68197,56353,26155,7834,462482,24000,24466,26319,15041,9822,29274,28877,28190,54435,53661,71285,55878,28414,12820,844,298,953,972,155,323,453,279,199,288,288,211,147,541,544,1024,275,973,969,156,206,389,266,263,372,333,281,259,757,751
2020,"31",816276,52300,53879,54975,32735,21910,56353,53553,53795,101822,97321,109125,77296,36840,14372,824980,49213,51019,51947,30305,21213,54344,50555,51568,100335,95628,111828,83827,46089,27109,1545,504,1446,1351,361,331,453,350,316,711,519,371,213,616,554,1606,470,1415,1291,354,426,697,346,301,474,372,352,184,807,832
2020,"32",956116,50393,52032,54743,32196,19267,51087,65887,66036,122889,130958,133741,109815,52280,14792,924932,47284,50906,52041,30812,17293,48244,61912,61274,115313,121200,130891,111991,53852,21919,3999,1018,1418,1541,704,623,945,820,840,1128,947,733,690,1003,911,3942,864,1460,1648,674,572,970,847,799,1081,936,772,543,1213,1097
2020,"33",616116,28287,31842,33788,22369,16441,40911,39830,37826,69562,87107,99463,68809,29479,10402,630486,27608,28820,33287,21049,16210,39204,36812,36574,70268,89732,102791,73385,36066,18680,940,276,1035,980,144,154,257,297,292,439,283,254,188,610,601,1042,255,864,875,152,170,234,238,318,393,298,378,244,871,865
2020,"34",2848615,152439,157831,174619,109450,68310,172230,177549,173511,342292,402947,430360,289593,139789,57695,2971532,146271,152513,163120,104153,63635,167422,167084,168234,339369,415616,451346,330294,189138,113337,5213,1371,2425,2387,789,719,1141,1399,1328,1725,1410,1206,938,1506,1440,5935,1366,2336,2499,807,691,1145,1029,1192,1500,1531,1395,932,2110,2019
2020,"35",724496,41138,43714,47752,27924,19141,48965,48638,48634,86127,81930,97004,81400,39325,12804,743353,40610,42665,44773,25887,17956,45296,45627,45689,86302,86253,105303,90535,46423,20034,3519,1096,1581,1518,690,678,1038,1112,870,1080,961,993,755,807,739,3672,989,1245,1207,644,542,955,1003,928,1283,996,953,683,1033,928
2020,"36",5959193,321675,311565,335619,207844,150580,379828,424523,414289,720329,795220,860604,613922,295075,128120,6200852,305322,298556,319235,196499,147462,374168,418513,403577,709326,805489,896010,695154,392340,239201,8609,1707,4169,4155,1173,862,1948,1809,1670,2545,1939,1897,1571,2810,2623,8526,1811,3801,3397,975,928,1610,1854,1639,1802,1756,1675,1691,3212,3037
2020,"37",3445131,184417,188212,210086,126695,91591,232435,231292,217185,422029,475946,471381,366756,171893,55213,3574312,174259,183839,195442,120779,86923,206850,226594,219099,429971,482552,509238,417857,222872,98037,4441,1222,2852,2977,908,864,1227,1028,948,1543,1175,1040,763,1655,1738,4770,1379,2739,3031,794,837,1118,826,803,1456,892,836,958,2037,2035
2020,"38",333583,21319,20011,19903,10995,9392,28272,26486,24051,40836,36593,44137,30663,14419,6506,317887,19958,19740,17526,10448,8131,25111,22113,20638,36370,34366,43256,30320,18959,10951,785,221,804,782,205,189,270,296,230,227,199,106,108,438,420,892,347,778,755,155,242,329,206,225,273,140,118,159,455,447
2020,"39",4613456,256143,263066,285568,177067,120047,293362,309649,294512,556270,611259,668646,477203,219440,81224,4781422,244294,247721,272928,168813,114740,285126,299026,287854,556706,621552,704198,534254,291483,152727,2994,845,2576,2541,582,477,754,677,619,1082,817,667,917,1784,1826,3013,814,3103,3151,485,409,743,666,770,865,854,584,1235,2349,2191
2020,"40",1389630,80712,84386,87621,52267,34335,92047,95070,93626,176217,172244,187366,139900,72369,21470,1420163,75897,79533,83709,48834,31600,85862,92595,91429,173339,172319,197981,156523,90307,40235,2249,635,1413,1419,389,372,698,509,579,667,519,476,307,816,773,2275,667,1459,1403,438,401,639,459,447,656,493,494,292,1596,1621
2020,"41",1705050,88933,92230,99188,58720,37596,101691,118367,120765,229439,216483,230224,194369,84782,32263,1744031,84562,89637,92198,55572,36147,99934,115973,117463,224684,213005,248239,213791,101577,51249,3541,832,1944,1813,650,502,710,847,765,1086,816,899,793,1248,1250,3341,788,1865,1827,494,583,1042,665,596,902,776,783,744,1393,1451
2020,"42",4978474,252645,259397,284596,176712,128254,305431,324793,322109,584983,668626,756533,546557,260876,106962,5176530,241860,250382,267564,167752,127019,298108,309750,310924,577993,677420,789880,607783,347720,202375,4856,1090,3187,3120,709,770,1071,1058,1050,1473,1162,873,1990,2020,2040,5138,1129,3113,3006,656,590,1053,828,849,1278,1012,1011,1871,3135,2949
2020,"44",402683,18619,19037,21564,13238,12370,27965,27928,26005,47059,55581,61996,43370,20642,7309,432925,18046,18903,19848,13248,13626,27059,26909,26236,47707,59266,67823,49744,27660,16850,1951,497,906,859,260,371,441,480,417,480,442,298,244,538,537,2079,586,929,886,331,308,451,406,526,477,502,350,202,790,754
2020,"45",1658770,87580,90478,97763,58390,45167,105053,108869,103772,198599,217555,229380,197047,94130,24987,1727559,83813,89381,90652,56495,40348,96667,109722,104565,201568,223672,251552,221755,113924,43445,2994,787,1861,1817,435,700,890,749,529,890,941,480,425,1117,1025,2627,889,2137,2136,373,438,613,597,498,756,665,548,325,1811,1795
2020,"46",369858,22536,23287,23149,13723,10223,24025,23792,23912,44675,42860,53254,39943,17469,7010,365370,21150,22638,21645,12801,8991,22865,21528,22056,42228,41851,53463,39732,21486,12936,813,283,690,697,232,358,386,285,219,300,217,196,183,390,391,674,304,1003,968,194,254,316,234,140,238,239,215,145,556,552
2020,"47",2547332,144764,145489,158658,96012,61574,162645,178356,164497,318288,344037,344904,265442,125569,37097,2649348,136972,139147,150509,91435,57381,159265,176956,165687,320886,350916,372167,297762,160326,69939,2617,957,2300,2388,563,569,861,633,718,994,778,677,776,1519,1497,2695,757,2229,2073,492,618,744,756,634,864,856,569,873,1811,1773
